Prompt,Dataset,Audio file,Caption,Entailment,Neutral,Contradiction,Full response
,ClothoV2,Filing Nails.wav,"['A person is filing a piece of metal with a metal file.', 'A person uses the metal file to file a piece of metal.', 'Someone keeps sharpening a knife on a stone', 'Someone was continuously filing a knife on a stone', 'Two objects are rubbing together and making noises.']",A person is sharpening or filing a metal object.,A craftsman is honing a blade to a fine edge.,A group of people are chatting in a quiet room.,
,ClothoV2,20160718_fountain.03.wav,"['Water flowing down a waterfall and into a pond.', 'Water flowing down an indoor artificial waterfall that is indoors.', 'Water flows consistently into another container of water.', 'Water flows consistently into another object with water.', 'Water is flowing into a basin and down a drain.']",Water is flowing into a receptacle.,Water is cascading down decorative rocks into a man-made pond.,Water is being poured from a bottle into a glass.,
,ClothoV2,2nd Half of a Freight Train.wav,"['A loud engine is whirring while a train passes by.', 'A track  is rolled over by a train as it rumbles.', 'A train rumbles along over a track intersection.', 'Metal clanging and rattling resonate as a train chugs along, the wheels rumbling along the track.', 'an engine is whirring while a train passes by']","A train is in motion, producing a rumbling sound as it moves along the tracks.","A heavy freight train is passing by, its engine's roar overshadowing the clatter of the cargo.",A quiet room with a ticking clock is disrupted by a sudden train horn.,
,ClothoV2,At Broadsands overlooking Hookhills Viaduct on the Dartmouth Steam Railway.wav,"['A moving machine is making a very loud clanging noise.', 'A train chugs along past the station and grows quieter.', 'A train engine is chugging along the tracks.', 'Along the train tracks a train engine is chugging.', 'a very loud clanging from a moving machine']",There is a train in motion producing loud metallic sounds.,"A freight train is passing by a station, causing rhythmic clanging sounds.",A quiet room with no significant activity or machinery present.,
,ClothoV2,Shuttle-Train-Passing.wav,"['A train chugs along a track and blares its horn.', 'A train is chugging down the tracks while blowing its horn.', 'After a loud bus horn beeps, the clicking of a train get closer and then fades away.', 'After a loud bus horn, the clicking of a train get closer and then fades away.', 'As a train moves down the tracks, it blows its horn.']",A train is moving on the tracks with its horn sounding.,"A train is approaching a crossing, signaling with its horn as it passes by.",A quiet room with only the ticking of a clock.,
,ClothoV2,taps.wav,"['The water was rushing into the sink and down the drain at various rates.', 'Water from a faucet is running into a sink.', 'Water is flowing from a pot or container into a cup.', 'Water is poured from a pot into a cup.', 'Water is running from a faucet into a sink.']",Water is being poured into a receptacle.,Someone is filling a cup from a kitchen sink.,A heavy rainstorm is occurring outside.,
,ClothoV2,Airplane indoor ambience .wav,"['A busy train with some plastic being moved with clicking.', 'A heavy machine was continuously working and blowing air.', 'An heavy machine was continuously working and blowing air.', 'In foreground, a busy train, plastic being removed and clicking.', 'The wind is blowing against a car that is moving too fast, causing the car to slide off the road.']",A heavy machine is operating continuously with audible plastic movements and clicking sounds.,A train is passing by while someone is handling plastic items and a large machine is running.,A car is skidding off the road due to strong wind.,
,ClothoV2,car_starting_and_shouts_far_away.wav,"['A dog barks once and then barks two more times.', 'A dog barks quietly in the background while a vehicle accelerates .', 'A dog is barking, and a soft, whispering wind blowing.', 'Dogs bark while a vehicle passes by and the wind blows.', 'vehicle travelling sound and wind blowing sound and some dogs barking sound']",Sounds of a dog barking with wind and a vehicle in motion are present.,A dog is alerting as a car drives by on a breezy day.,Quiet ambiance with no discernible animal or vehicle sounds.,
,ClothoV2,drunks fighting.wav,"['Breaking glass echoes as people are yelling in the street.', 'Men are yelling and murmuring just before someone breaks glass.', 'Open chatter and yelling in an open area with glass breaking at the end.', 'People are chatting with some speaking loudly in the open outdoors and, then, a glass is broken.', 'People on the street are yelling and then glass breaks.']",There is a commotion outdoors with people yelling and the sound of glass shattering.,A street argument escalates resulting in someone smashing a glass bottle.,A quiet indoor gathering takes place with a gentle clinking of glasses.,
,ClothoV2,entralanovia.wav,"['A bell rings while voices sing and music plays in the background.', 'A school bell rings while an organ plays a melody amid a crowd of adults and children quietly murmuring.', 'Bells chiming, people conversing and other musical instruments playing in the background.', 'People are having a conversation with each other during the time a train is going by.', 'People converse as bells chime and, in the background, other musical instruments play.']",A bell chimes while people are talking and music is played in the background.,A group gathers in a communal space with a bell ringing and background music accompanying their conversations.,Complete silence as a lone bell rings in an empty room.,
,ClothoV2,Waves Against Shore .wav,"['A rocky shore on a beach stands up to large, crashing waves.', 'Large waves crashing against a rocky shore on a beach.', 'Ocean waves roll in and break on the shore.', 'The waves of the ocean are rolling in and breaking on the shore.', 'Water splashes hard as wind blows and a bird chirps.']",The sound of ocean waves breaking against a rocky shoreline with some background wind and bird calls.,"The sound of a stormy sea with waves hitting rocks, accompanied by the distant sound of seagulls.",A calm lake with gentle water ripples and no sign of birds or wind.,
